Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
1049,0.234278,0.023247,0.003641,0.014669,0.054225,0.406580,0.015752,0.247056,0.000481,0.000071
1050,0.914643,0.022536,0.022553,0.000871,0.018108,0.013923,0.003462,0.001785,0.000003,0.002116
1051,0.900505,0.001792,0.003866,0.000008,0.011011,0.010711,0.001243,0.062566,0.000217,0.008081
1052,0.880669,0.096489,0.000250,0.000457,0.009156,0.002146,0.008063,0.001856,0.000564,0.000350
1053,0.433075,0.472320,0.000589,0.015083,0.011512,0.005986,0.014184,0.046958,0.000224,0.000069
1054,0.087666,0.005717,0.269755,0.018440,0.065895,0.098510,0.254725,0.005283,0.000836,0.193174
1055,0.630970,0.074419,0.233135,0.000012,0.001104,0.059467,0.000795,0.000005,0.000092,0.000000
1056,0.312007,0.026952,0.166097,0.193847,0.126536,0.063141,0.004719,0.001790,0.104277,0.000634
1057,0.567949,0.007694,0.007826,0.006799,0.252680,0.024064,0.073048,0.010885,0.048369,0.000687
1058,0.184337,0.456555,0.000766,0.010581,0.167671,0.000219,0.150101,0.009734,0.002002,0.018033
1059,0.392003,0.081012,0.001812,0.348444,0.043560,0.003515,0.060426,0.000377,0.003066,0.065784
1060,0.972681,0.016248,0.001761,0.000002,0.001402,0.000056,0.001090,0.006480,0.000004,0.000276
1061,0.059333,0.008020,0.001017,0.001987,0.458171,0.022691,0.191014,0.002114,0.255396,0.000257
1062,0.300686,0.334250,0.086747,0.119866,0.003629,0.022315,0.030270,0.039381,0.001283,0.061574
1063,0.968746,0.030092,0.000521,0.000000,0.000257,0.000001,0.000302,0.000024,0.000036,0.000021
1064,0.087361,0.796351,0.070048,0.024187,0.001316,0.014098,0.002701,0.000179,0.000000,0.003759
1065,0.256563,0.609330,0.067701,0.017691,0.001372,0.027519,0.008103,0.000677,0.000808,0.010237
1066,0.899687,0.028282,0.003331,0.002773,0.026193,0.005062,0.011347,0.004700,0.000012,0.018613
1067,0.802773,0.127590,0.018004,0.005271,0.008679,0.021520,0.013477,0.000099,0.000113,0.002475
1068,0.317681,0.147464,0.092938,0.033375,0.184796,0.149874,0.004105,0.000054,0.066683,0.003030
1069,0.869533,0.007341,0.008240,0.003328,0.037602,0.003250,0.013099,0.052336,0.000114,0.005157
1070,0.006503,0.028839,0.810423,0.000566,0.001580,0.150788,0.000118,0.000001,0.001180,0.000000
1071,0.037967,0.234805,0.013251,0.374413,0.001418,0.331565,0.006266,0.000001,0.000086,0.000229
1072,0.397571,0.048062,0.006024,0.017277,0.059611,0.190218,0.019128,0.253695,0.000049,0.008366
1073,0.252821,0.071481,0.021467,0.050523,0.487011,0.019369,0.007893,0.003776,0.053845,0.031815
1074,0.914803,0.007470,0.000780,0.000006,0.007389,0.002333,0.058618,0.008432,0.000163,0.000005
1075,0.249746,0.081943,0.001421,0.522838,0.083244,0.041691,0.015944,0.000590,0.000458,0.002124
1076,0.359581,0.008975,0.002997,0.012168,0.222620,0.171630,0.044621,0.005739,0.154548,0.017122
1077,0.174233,0.356189,0.041604,0.089485,0.057319,0.172595,0.066014,0.024236,0.006666,0.011660
1078,0.518782,0.037876,0.001272,0.026361,0.161618,0.034464,0.024866,0.179050,0.001803,0.013909
1079,0.043066,0.009325,0.013470,0.259410,0.417427,0.228417,0.000514,0.027077,0.000042,0.001253
1080,0.080027,0.027766,0.001651,0.355636,0.007579,0.207878,0.004028,0.305671,0.000238,0.009524
1081,0.763221,0.046101,0.000018,0.000004,0.018260,0.157978,0.013584,0.000172,0.000557,0.000105
1082,0.199485,0.717576,0.018038,0.001627,0.001108,0.001481,0.052423,0.004714,0.000029,0.003520
1083,0.951601,0.010074,0.006839,0.000021,0.019012,0.007491,0.000538,0.004369,0.000053,0.000002
1084,0.011340,0.877390,0.075441,0.000304,0.000150,0.001442,0.032784,0.000000,0.001151,0.000000
1085,0.984554,0.005836,0.001336,0.000001,0.005196,0.000163,0.000660,0.002184,0.000001,0.000067
1086,0.960777,0.011799,0.001009,0.001111,0.018420,0.000799,0.004913,0.000145,0.000991,0.000036
1087,0.881299,0.054098,0.014498,0.020987,0.021284,0.001231,0.006219,0.000076,0.000000,0.000306
1088,0.062313,0.385743,0.002327,0.150551,0.032994,0.000319,0.154361,0.000007,0.025759,0.185627
1089,0.088722,0.076140,0.000942,0.175747,0.196797,0.001497,0.358869,0.021659,0.000125,0.079502
1090,0.041805,0.053960,0.677570,0.044538,0.040020,0.090310,0.030106,0.002839,0.000052,0.018802
1091,0.890006,0.011705,0.000883,0.001912,0.017667,0.028785,0.044740,0.001816,0.000096,0.002389
1092,0.362587,0.013306,0.010624,0.033257,0.079688,0.097340,0.002096,0.380179,0.000046,0.020877
1093,0.601987,0.135482,0.001825,0.021821,0.069483,0.005512,0.031005,0.005357,0.000413,0.127115
1094,0.158706,0.066647,0.006773,0.045073,0.173900,0.541583,0.007159,0.000000,0.000159,0.000000
1095,0.153780,0.022127,0.006286,0.337695,0.020679,0.219226,0.106354,0.106107,0.026824,0.000922
1096,0.951849,0.006062,0.010759,0.000037,0.005561,0.000547,0.009131,0.000093,0.001826,0.014135
1097,0.125186,0.787729,0.022706,0.000073,0.004612,0.000484,0.037768,0.020933,0.000019,0.000490
1098,0.628122,0.001868,0.009217,0.007651,0.003070,0.032666,0.001242,0.309960,0.000007,0.006197
1099,0.929360,0.026946,0.042450,0.000001,0.000600,0.000133,0.000338,0.000149,0.000000,0.000024
1100,0.817639,0.006734,0.003383,0.004623,0.017296,0.003927,0.019035,0.124151,0.000398,0.002815
1101,0.789575,0.083672,0.053302,0.000988,0.014642,0.000806,0.002144,0.054360,0.000440,0.000071
1102,0.521539,0.016283,0.000600,0.034622,0.007212,0.004006,0.351596,0.059702,0.001648,0.002793
1103,0.156312,0.295031,0.013288,0.005833,0.349406,0.045484,0.033179,0.097483,0.000462,0.003522
1104,0.973537,0.006592,0.000511,0.000566,0.009085,0.000273,0.006727,0.000136,0.000201,0.002372
1105,0.151355,0.748711,0.016500,0.005301,0.000801,0.059462,0.016020,0.000996,0.000047,0.000807
1106,0.274590,0.053908,0.016879,0.510991,0.036295,0.083363,0.018607,0.000013,0.005145,0.000208
1107,0.153035,0.133097,0.098703,0.540916,0.029832,0.009714,0.022941,0.001082,0.002651,0.008029
1108,0.777019,0.027724,0.000279,0.007485,0.098539,0.087681,0.001203,0.000068,0.000000,0.000001
1109,0.076644,0.176282,0.440890,0.221927,0.003294,0.058133,0.005685,0.000510,0.000027,0.016609
1110,0.958541,0.004322,0.000246,0.000091,0.027562,0.000949,0.007317,0.000637,0.000012,0.000323
1111,0.108570,0.012405,0.002058,0.365957,0.120159,0.004729,0.015333,0.001917,0.000000,0.368871
1112,0.802051,0.163785,0.003779,0.000270,0.005120,0.021232,0.003670,0.000081,0.000006,0.000006
1113,0.053080,0.206451,0.111524,0.102193,0.005871,0.499787,0.013664,0.000000,0.007430,0.000000
1114,0.585382,0.010560,0.001142,0.194809,0.088242,0.065017,0.023307,0.027806,0.002390,0.001345
1115,0.701868,0.005550,0.013930,0.000151,0.038704,0.002878,0.017528,0.215672,0.000874,0.002845
1116,0.095126,0.009048,0.036564,0.024954,0.251351,0.525366,0.050822,0.000018,0.002146,0.004605
1117,0.102957,0.246372,0.620963,0.000478,0.004436,0.020222,0.000665,0.000003,0.003887,0.000017
1118,0.029384,0.000762,0.053677,0.011010,0.110158,0.045414,0.009985,0.000042,0.738261,0.001307
1119,0.654574,0.253837,0.003632,0.000291,0.002796,0.002678,0.024386,0.057468,0.000010,0.000328
1120,0.431353,0.059988,0.020752,0.244274,0.029115,0.132320,0.058250,0.012604,0.000700,0.010642
1121,0.362151,0.544560,0.000052,0.000107,0.000001,0.000027,0.002400,0.000000,0.000005,0.090698
1122,0.767258,0.000796,0.003253,0.013377,0.014662,0.000745,0.014244,0.136541,0.000000,0.049125
1123,0.383532,0.585683,0.004690,0.003446,0.006035,0.013054,0.003259,0.000270,0.000023,0.000009
1124,0.126385,0.014171,0.056818,0.570340,0.023088,0.058534,0.053120,0.015545,0.000811,0.081188
1125,0.534284,0.031292,0.000277,0.123746,0.135977,0.075064,0.014417,0.003223,0.000088,0.081633
1126,0.848326,0.117001,0.001975,0.001761,0.014335,0.010714,0.001176,0.002518,0.001942,0.000252
1127,0.735611,0.168820,0.001793,0.006537,0.040871,0.003557,0.019309,0.019412,0.000001,0.004089
1128,0.472628,0.396986,0.033243,0.018680,0.003717,0.012964,0.038925,0.012491,0.000075,0.010291
1129,0.105076,0.000275,0.000790,0.090236,0.346331,0.045935,0.007720,0.000604,0.390302,0.012731
1130,0.510195,0.023657,0.017344,0.015732,0.006252,0.005204,0.151337,0.201594,0.000701,0.067983
1131,0.479658,0.185699,0.004133,0.266900,0.006019,0.025450,0.008779,0.014247,0.003795,0.005320
1132,0.256775,0.034596,0.662155,0.001687,0.000710,0.029593,0.002715,0.010543,0.000018,0.001207
1133,0.446096,0.033679,0.002090,0.067321,0.061651,0.088181,0.058657,0.167593,0.025544,0.049189
1134,0.833223,0.002988,0.053640,0.000099,0.014795,0.014597,0.008977,0.031566,0.000002,0.040112
1135,0.690485,0.013332,0.002337,0.015269,0.075338,0.036387,0.048445,0.108549,0.000564,0.009294
1136,0.731645,0.002514,0.000313,0.005073,0.004018,0.025701,0.023674,0.195972,0.000000,0.011090
1137,0.240557,0.035541,0.031632,0.203322,0.017552,0.325292,0.014196,0.081116,0.045757,0.005035
1138,0.584508,0.017441,0.000632,0.005107,0.249032,0.033404,0.016143,0.008463,0.084556,0.000715
1139,0.086371,0.049386,0.079579,0.013005,0.003236,0.445641,0.322600,0.000049,0.000126,0.000008
1140,0.975571,0.011594,0.000117,0.000037,0.005918,0.000428,0.003605,0.000283,0.000022,0.002425
1141,0.865701,0.013018,0.015757,0.000283,0.012902,0.005290,0.066915,0.009357,0.000969,0.009808
1142,0.088757,0.127254,0.014118,0.634694,0.003683,0.079457,0.028311,0.000386,0.000077,0.023264
1143,0.636374,0.341472,0.000685,0.000292,0.003791,0.000273,0.009726,0.000873,0.004265,0.002249
1144,0.164658,0.514415,0.072321,0.037768,0.013930,0.120864,0.012816,0.000016,0.062900,0.000313
1145,0.525017,0.202218,0.000279,0.020938,0.011782,0.119268,0.017169,0.103298,0.000009,0.000021
1146,0.063538,0.857690,0.048924,0.005399,0.020776,0.001129,0.002544,0.000000,0.000000,0.000000
1147,0.723246,0.149886,0.005052,0.005061,0.038378,0.021667,0.022501,0.014841,0.000149,0.019219
1148,0.018931,0.290131,0.340776,0.038972,0.073203,0.125985,0.074309,0.000078,0.032757,0.004859
1149,0.160627,0.560164,0.000060,0.276560,0.000359,0.000378,0.001427,0.000411,0.000013,0.000002
1150,0.602122,0.002338,0.000014,0.000457,0.284480,0.011737,0.087729,0.003276,0.002503,0.005344
1151,0.539379,0.450048,0.000036,0.001178,0.002009,0.006026,0.001258,0.000064,0.000001,0.000001
1152,0.440346,0.009783,0.000270,0.003124,0.452186,0.006526,0.041447,0.000565,0.004978,0.040774
1153,0.947846,0.008500,0.004740,0.001642,0.017167,0.012542,0.002590,0.001652,0.000237,0.003084
1154,0.325325,0.484546,0.000426,0.013643,0.142526,0.002894,0.025923,0.004579,0.000066,0.000071
1155,0.333259,0.655227,0.000933,0.000004,0.006757,0.002528,0.001265,0.000024,0.000002,0.000001
1156,0.777390,0.114887,0.063200,0.000875,0.016892,0.009867,0.010297,0.006275,0.000008,0.000309
1157,0.590109,0.001560,0.104111,0.001482,0.003429,0.291248,0.000072,0.003185,0.000000,0.004803
1158,0.827030,0.061838,0.061700,0.000113,0.006174,0.011242,0.015059,0.014419,0.000064,0.002361
1159,0.911411,0.023516,0.000137,0.021936,0.006620,0.030148,0.005345,0.000835,0.000004,0.000048
1160,0.962946,0.002931,0.002521,0.003694,0.014819,0.000781,0.009151,0.000262,0.000005,0.002890
1161,0.503125,0.442701,0.005928,0.001863,0.002842,0.000913,0.024563,0.006108,0.000125,0.011833
1162,0.324820,0.161551,0.497999,0.000439,0.004372,0.009271,0.000841,0.000650,0.000004,0.000053
1163,0.553884,0.109037,0.000294,0.004835,0.198504,0.044146,0.042688,0.040522,0.000625,0.005466
1164,0.760185,0.001286,0.208108,0.010417,0.003320,0.001158,0.001163,0.001017,0.000000,0.013346
1165,0.561167,0.272254,0.001929,0.132895,0.000681,0.008467,0.021495,0.000900,0.000124,0.000089
1166,0.001745,0.980319,0.011355,0.001986,0.003545,0.000938,0.000106,0.000000,0.000004,0.000001
1167,0.543283,0.078577,0.016306,0.181549,0.001541,0.174603,0.000963,0.001201,0.000001,0.001975
1168,0.676938,0.011296,0.001736,0.177809,0.029436,0.066471,0.011297,0.014172,0.000394,0.010452
1169,0.164763,0.234935,0.054186,0.004110,0.151453,0.303075,0.078570,0.001598,0.007307,0.000002
1170,0.452564,0.144604,0.101254,0.178949,0.026475,0.019427,0.006109,0.007060,0.043606,0.019953
1171,0.848671,0.032677,0.000186,0.012796,0.028832,0.032334,0.015125,0.002005,0.026903,0.000471
1172,0.231903,0.676063,0.009883,0.008174,0.004073,0.014615,0.047700,0.000107,0.007457,0.000024
1173,0.250377,0.082103,0.042195,0.153704,0.118042,0.269808,0.069246,0.004895,0.008506,0.001126
1174,0.459791,0.000193,0.020944,0.022926,0.054681,0.001612,0.000752,0.067008,0.002401,0.369693
1175,0.235266,0.698120,0.048184,0.001826,0.002067,0.010966,0.003516,0.000020,0.000015,0.000021
1176,0.171772,0.116086,0.014645,0.389613,0.101859,0.027609,0.042558,0.038565,0.012498,0.084794
1177,0.386157,0.017432,0.002601,0.007381,0.285129,0.210955,0.010271,0.000502,0.064469,0.015105
1178,0.045644,0.826081,0.012580,0.005197,0.007092,0.026507,0.074017,0.000003,0.000097,0.002782
1179,0.815705,0.075756,0.027161,0.000125,0.013615,0.004388,0.007674,0.015284,0.040112,0.000181
1180,0.218530,0.626334,0.001136,0.025103,0.006554,0.088671,0.025456,0.008000,0.000002,0.000212
1181,0.675853,0.000961,0.003101,0.009148,0.153058,0.110441,0.022617,0.024157,0.000106,0.000559
1182,0.504825,0.422948,0.003969,0.007583,0.001270,0.024755,0.027750,0.003065,0.003316,0.000518
1183,0.679546,0.020210,0.001349,0.037634,0.067719,0.079578,0.013353,0.046891,0.044915,0.008805
1184,0.357003,0.172064,0.010517,0.084694,0.058007,0.001956,0.274023,0.037604,0.000133,0.003999
1185,0.216936,0.010881,0.006060,0.068805,0.137967,0.004393,0.086827,0.155693,0.031676,0.280761
1186,0.346815,0.473151,0.004762,0.087680,0.051183,0.021569,0.014069,0.000055,0.000691,0.000025
1187,0.604547,0.005462,0.021225,0.000144,0.004749,0.010780,0.055949,0.292611,0.000010,0.004523
1188,0.383827,0.034068,0.004643,0.142072,0.014199,0.016170,0.030468,0.370104,0.000438,0.004012
1189,0.461064,0.053105,0.044769,0.019147,0.017761,0.032277,0.140572,0.227023,0.003569,0.000713
1190,0.888058,0.003597,0.001010,0.005164,0.057631,0.011373,0.017646,0.006365,0.001474,0.007682
1191,0.840133,0.113895,0.000043,0.001271,0.024828,0.002209,0.013732,0.003526,0.000001,0.000362
1192,0.055540,0.191177,0.080213,0.013663,0.057853,0.594992,0.006515,0.000000,0.000029,0.000018
1193,0.992500,0.003581,0.000371,0.000037,0.002127,0.000314,0.000223,0.000408,0.000004,0.000435
1194,0.827343,0.014076,0.005891,0.042966,0.066140,0.023126,0.020141,0.000048,0.000155,0.000114
1195,0.984082,0.006707,0.001829,0.000072,0.001593,0.001256,0.000923,0.003275,0.000009,0.000254
1196,0.865220,0.026276,0.001169,0.001875,0.013920,0.043562,0.017200,0.027821,0.000284,0.002673
1197,0.263024,0.047890,0.653104,0.000054,0.025435,0.002265,0.003135,0.000755,0.000570,0.003768
1198,0.801855,0.001915,0.000244,0.000727,0.150494,0.007913,0.030315,0.006424,0.000000,0.000112
1199,0.150550,0.028482,0.731114,0.001701,0.002721,0.047947,0.004896,0.000309,0.019999,0.012282
1200,0.603362,0.296071,0.004275,0.054917,0.023831,0.001327,0.014661,0.000705,0.000008,0.000841
1201,0.045121,0.940799,0.000859,0.004748,0.000011,0.006877,0.000073,0.000001,0.001509,0.000002
1202,0.981996,0.011280,0.003416,0.000000,0.000495,0.000001,0.002761,0.000040,0.000001,0.000010
1203,0.188200,0.000156,0.809158,0.000530,0.000374,0.000231,0.000031,0.000000,0.001319,0.000000
1204,0.207003,0.016196,0.005874,0.112863,0.569130,0.020657,0.045763,0.007366,0.012793,0.002356
1205,0.650978,0.339912,0.002342,0.002553,0.000064,0.000619,0.001826,0.000074,0.000032,0.001600
1206,0.018277,0.013654,0.066866,0.004430,0.216795,0.025164,0.001668,0.000003,0.650824,0.002319
1207,0.007279,0.000223,0.038579,0.156727,0.202190,0.089582,0.214150,0.140917,0.070287,0.080065
1208,0.056316,0.443962,0.495101,0.000049,0.000119,0.004427,0.000022,0.000000,0.000003,0.000000
1209,0.102806,0.342286,0.110748,0.336451,0.010676,0.024164,0.071750,0.000759,0.000202,0.000157
1210,0.321523,0.000645,0.000070,0.602676,0.015362,0.037249,0.009474,0.010087,0.000963,0.001950
1211,0.063015,0.025390,0.130603,0.015844,0.101867,0.148094,0.009689,0.011416,0.489470,0.004613
1212,0.492775,0.479497,0.001735,0.000118,0.014013,0.002283,0.009241,0.000162,0.000049,0.000127
1213,0.674028,0.003203,0.000527,0.000017,0.001301,0.000087,0.002929,0.308460,0.008780,0.000668
1214,0.878130,0.001113,0.007266,0.000058,0.076250,0.035217,0.000196,0.001769,0.000001,0.000001
1215,0.792568,0.142068,0.000003,0.049800,0.000016,0.000013,0.004281,0.000000,0.000000,0.011251
1216,0.254689,0.016335,0.046558,0.039471,0.045189,0.045344,0.528017,0.001985,0.013823,0.008588
1217,0.308990,0.007464,0.004064,0.000933,0.438565,0.237756,0.000098,0.001544,0.000587,0.000000
1218,0.107615,0.235741,0.052964,0.003404,0.000935,0.567390,0.031575,0.000000,0.000371,0.000004
1219,0.535175,0.296942,0.029862,0.000351,0.122305,0.005149,0.006742,0.002657,0.000757,0.000060
1220,0.764936,0.051125,0.005239,0.047209,0.008003,0.010226,0.100439,0.001004,0.000341,0.011479
1221,0.925197,0.041599,0.000746,0.000019,0.019091,0.000101,0.007216,0.005502,0.000079,0.000450
1222,0.000201,0.522213,0.096457,0.058556,0.080685,0.025086,0.025415,0.000001,0.187562,0.003824
1223,0.420016,0.113489,0.085914,0.117784,0.045247,0.188015,0.015733,0.001427,0.000406,0.011969
1224,0.419829,0.001497,0.000010,0.001164,0.025954,0.329068,0.074950,0.135718,0.000003,0.011807
1225,0.187550,0.011964,0.000417,0.174966,0.198739,0.382389,0.024502,0.008208,0.010012,0.001253
1226,0.737508,0.185073,0.001602,0.010753,0.045534,0.004874,0.006390,0.000419,0.000024,0.007823
1227,0.591102,0.338525,0.034306,0.000057,0.004751,0.013354,0.007256,0.008546,0.002062,0.000041
1228,0.917001,0.007750,0.051350,0.000005,0.014887,0.000062,0.000254,0.007255,0.000001,0.001435
1229,0.938219,0.009333,0.000993,0.013612,0.009260,0.001039,0.021333,0.001209,0.000119,0.004881
1230,0.213771,0.010923,0.019768,0.054501,0.232759,0.428496,0.012435,0.025051,0.001395,0.000902
1231,0.604323,0.209533,0.078135,0.036494,0.038442,0.020361,0.004658,0.000633,0.007209,0.000213
1232,0.521615,0.001030,0.013287,0.000637,0.005256,0.001283,0.000448,0.000621,0.000000,0.455823
1233,0.056402,0.867198,0.017061,0.002132,0.001673,0.052202,0.003307,0.000004,0.000022,0.000000
1234,0.003753,0.931390,0.059559,0.000019,0.000294,0.003430,0.001554,0.000000,0.000000,0.000000
1235,0.728262,0.000158,0.000512,0.020560,0.115369,0.122120,0.000357,0.011748,0.000003,0.000910
1236,0.488789,0.002180,0.017148,0.000583,0.012149,0.005883,0.009558,0.462485,0.000088,0.001137
1237,0.555599,0.006605,0.001096,0.007590,0.034024,0.005525,0.034578,0.353218,0.000543,0.001224
1238,0.745908,0.000306,0.006786,0.000765,0.016920,0.097484,0.002211,0.033046,0.001902,0.094672
1239,0.275488,0.586933,0.000603,0.044571,0.008239,0.010797,0.025005,0.002028,0.000006,0.046329
1240,0.695922,0.021871,0.001081,0.124876,0.032719,0.089349,0.019765,0.009465,0.000438,0.004515
1241,0.028168,0.954033,0.010663,0.000662,0.004712,0.001549,0.000002,0.000000,0.000098,0.000113
1242,0.982725,0.006788,0.000296,0.000486,0.001883,0.003008,0.002763,0.001009,0.000300,0.000742
1243,0.282057,0.026511,0.625222,0.001376,0.013029,0.035332,0.012924,0.001802,0.001725,0.000023
1244,0.363148,0.049427,0.024936,0.119743,0.111657,0.041180,0.139985,0.058470,0.055052,0.036402
1245,0.881517,0.029222,0.000149,0.000043,0.002239,0.079514,0.002693,0.004030,0.000002,0.000591
1246,0.293730,0.099112,0.007887,0.194312,0.010438,0.184796,0.124825,0.040961,0.000102,0.043838
1247,0.763126,0.015964,0.005020,0.055014,0.087825,0.041692,0.014442,0.012009,0.000136,0.004772
1248,0.599356,0.261586,0.018723,0.018479,0.011325,0.038210,0.017727,0.001082,0.027943,0.005568
1249,0.282318,0.018002,0.011663,0.345802,0.027478,0.237923,0.034151,0.029782,0.001203,0.011680
1250,0.507611,0.454528,0.000207,0.000622,0.002715,0.023017,0.005039,0.000906,0.005095,0.000260
1251,0.605810,0.032188,0.000307,0.290901,0.030270,0.005945,0.031105,0.002103,0.000000,0.001370
1252,0.923014,0.010008,0.000361,0.000300,0.024113,0.008453,0.002991,0.029460,0.000066,0.001235
1253,0.668988,0.298638,0.004833,0.000034,0.004600,0.001510,0.005170,0.000130,0.000280,0.015817
1254,0.972902,0.017618,0.000208,0.000154,0.001880,0.000182,0.001235,0.002210,0.000000,0.003611
1255,0.088365,0.208916,0.012023,0.026117,0.102110,0.071689,0.050719,0.001425,0.436481,0.002154
1256,0.302302,0.117808,0.003159,0.001846,0.421218,0.071041,0.020930,0.005949,0.000028,0.055721
1257,0.180699,0.041428,0.607197,0.000560,0.036448,0.029075,0.034394,0.000168,0.069931,0.000099
